token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
20573,717KA29-SG,717KA29,,-1.0,100,,NSE,1.000000
6934,MODIRUBBER-BE,MODIRUBBER,,-1.0,1,,NSE,5.000000
22308,MINDSPACE-RR,MINDSPACE,,-1.0,1,,NSE,1.000000
22223,717BR30A-SG,717BR30A,,-1.0,100,,NSE,1.000000
15656,L&TFINANCE-Y5,L&TFINANCE,,-1.0,1,,NSE,1.000000
22406,665GJ30-SG,665GJ30,,-1.0,100,,NSE,1.000000
6727,MOLDTKPAC-BL,MOLDTKPAC,,-1.0,1,,NSE,5.000000
17005,FELDVR-BL,FELDVR,,-1.0,1,,NSE,5.000000
12407,GRANULES-BL,GRANULES,,-1.0,1,,NSE,5.000000
5847,ABSLFTRHDQ-MF,ABSLFTRHDQ,,-1.0,1,,NSE,1.000000
18652,ICICIPRULI-EQ,ICICIPRULI,,-1.0,1,,NSE,5.000000
7112,JMA-BL,JMA,,-1.0,1,,NSE,5.000000
18866,MAZDA-EQ,MAZDA,,-1.0,1,,NSE,5.000000
22414,667UP30-SG,667UP30,,-1.0,100,,NSE,1.000000
294,69AS30A-SG,69AS30A,,-1.0,100,,NSE,1.000000
16845,LGBFORGE-EQ,LGBFORGE,,-1.0,1,,NSE,5.000000
16900,DPWIRES-EQ,DPWIRES,,-1.0,1,,NSE,5.000000
4934,IPL-EQ,IPL,,-1.0,1,,NSE,5.000000
14145,SFMP21GD-MF,SFMP21GD,,-1.0,1,,NSE,1.000000
21278,SUMMITSEC-BL,SUMMITSEC,,-1.0,1,,NSE,5.000000
9165,DHANILOANS-N8,DHANILOANS,,-1.0,1,,NSE,1.000000
9222,TPLPLASTEH-BL,TPLPLASTEH,,-1.0,1,,NSE,5.000000
9181,ABSLFTSIRG-MF,ABSLFTSIRG,,-1.0,1,,NSE,1.000000
22121,595TN25-SG,595TN25,,-1.0,100,,NSE,1.000000
4007,CORALFINAC-EQ,CORALFINAC,,-1.0,1,,NSE,5.000000
18182,FISTIP3GP-MF,FISTIP3GP,,-1.0,1,,NSE,1.000000
776,656MH30-SG,656MH30,,-1.0,100,,NSE,1.000000
1165,66PN30-SG,66PN30,,-1.0,100,,NSE,1.000000
12123,PRESSMN-BL,PRESSMN,,-1.0,1,,NSE,5.000000
8249,UTDMP31P02-MF,UTDMP31P02,,-1.0,1,,NSE,1.000000
6852,GREENLAM-BL,GREENLAM,,-1.0,1,,NSE,5.000000
3033,H1434D40DG-MF,H1434D40DG,,-1.0,1,,NSE,1.000000
1098,68TS50A-SG,68TS50A,,-1.0,100,,NSE,1.000000
104,SHAREINDIA-EQ,SHAREINDIA,,-1.0,1,,NSE,5.000000
1181,GODFRYPHLP-EQ,GODFRYPHLP,,-1.0,1,,NSE,5.000000
12697,RAJESHEXPO-BL,RAJESHEXPO,,-1.0,1,,NSE,5.000000
21704,DCAL-EQ,DCAL,,-1.0,1,,NSE,5.000000
17603,MAHEPC-EQ,MAHEPC,,-1.0,1,,NSE,5.000000
5107,ABSLFTTJRN-MF,ABSLFTTJRN,,-1.0,1,,NSE,1.000000
1194,GLAND-BL,GLAND,,-1.0,1,,NSE,5.000000
20697,589AP25-SG,589AP25,,-1.0,100,,NSE,1.000000
9238,SCPOFA1GR-MF,SCPOFA1GR,,-1.0,1,,NSE,1.000000
8757,UTRGR31P04-MF,UTRGR31P04,,-1.0,1,,NSE,1.000000
20736,544AP24-SG,544AP24,,-1.0,100,,NSE,1.000000
2123,619AS26-SG,619AS26,,-1.0,100,,NSE,1.000000
4782,706WB36-SG,706WB36,,-1.0,100,,NSE,1.000000
12241,BALRAMCHIN-BL,BALRAMCHIN,,-1.0,1,,NSE,5.000000
522,ICICIB22-EQ,ICICIB22,,-1.0,1,,NSE,1.000000
22015,720MZ30-SG,720MZ30,,-1.0,100,,NSE,1.000000
21235,657AP30-SG,657AP30,,-1.0,100,,NSE,1.000000
1232,GRASIM-EQ,GRASIM,,-1.0,1,,NSE,5.000000
22066,73RJ30-SG,73RJ30,,-1.0,100,,NSE,1.000000
2557,723PN31-SG,723PN31,,-1.0,100,,NSE,1.000000
5220,MAFSETF-EQ,MAFSETF,,-1.0,1,,NSE,1.000000
12893,WILLAMAGOR-BL,WILLAMAGOR,,-1.0,1,,NSE,5.000000
20880,PSPPROJECT-BL,PSPPROJECT,,-1.0,1,,NSE,5.000000
22080,667RJ50-SG,667RJ50,,-1.0,100,,NSE,1.000000
5039,702WB31-SG,702WB31,,-1.0,100,,NSE,1.000000
16962,ALKALI-BL,ALKALI,,-1.0,1,,NSE,5.000000
13589,ACE-BL,ACE,,-1.0,1,,NSE,5.000000
12283,CANBK-BL,CANBK,,-1.0,1,,NSE,5.000000
21911,591KL25-SG,591KL25,,-1.0,100,,NSE,1.000000
13467,PIONEEREMB-BL,PIONEEREMB,,-1.0,1,,NSE,5.000000
7426,MANAKALUCO-BL,MANAKALUCO,,-1.0,1,,NSE,5.000000
21910,663KL30-SG,663KL30,,-1.0,100,,NSE,1.000000
12866,VAIBHAVGBL-BL,VAIBHAVGBL,,-1.0,1,,NSE,5.000000
6441,KOTYARK-SM,KOTYARK,,-1.0,2000,,NSE,5.000000
6347,ABSLFTRNRG-MF,ABSLFTRNRG,,-1.0,1,,NSE,1.000000
12700,RALLIS-BL,RALLIS,,-1.0,1,,NSE,5.000000
12907,ZODIACLOTH-BL,ZODIACLOTH,,-1.0,1,,NSE,5.000000
9594,POLYCAB-BL,POLYCAB,,-1.0,1,,NSE,5.000000
9214,L&TFINANCE-NC,L&TFINANCE,,-1.0,1,,NSE,1.000000
22005,65OR23-SG,65OR23,,-1.0,100,,NSE,1.000000
3857,VARROC-EQ,VARROC,,-1.0,1,,NSE,5.000000
22026,688PY31-SG,688PY31,,-1.0,100,,NSE,1.000000
21537,SREIBNPNCD-NW,SREIBNPNCD,,-1.0,1,,NSE,1.000000
2990,E2E-SM,E2E,,-1.0,2000,,NSE,5.000000
5699,WILLAMAGOR-BE,WILLAMAGOR,,-1.0,1,,NSE,5.000000
15076,BVCL-BL,BVCL,,-1.0,1,,NSE,5.000000
3457,INDIGRID-NI,INDIGRID,,-1.0,1,,NSE,1.000000
17059,PALREDTEC-BE,PALREDTEC,,-1.0,1,,NSE,5.000000
11842,CYBERMEDIA-EQ,CYBERMEDIA,,-1.0,1,,NSE,5.000000
3903,GS120623C-GS,GS120623C,,-1.0,100,,NSE,1.000000
11021,UTIRQP32P2-MF,UTIRQP32P2,,-1.0,1,,NSE,1.000000
1254,673TN40-SG,673TN40,,-1.0,100,,NSE,1.000000
10060,SFMP6GR-MF,SFMP6GR,,-1.0,1,,NSE,1.000000
22061,790RJ26-SG,790RJ26,,-1.0,100,,NSE,1.000000
6697,UGROCAP-N1,UGROCAP,,-1.0,1,,NSE,1.000000
21683,BRNL-EQ,BRNL,,-1.0,1,,NSE,5.000000
12480,INDRAMEDCO-BL,INDRAMEDCO,,-1.0,1,,NSE,5.000000
22122,673TN30-SG,673TN30,,-1.0,100,,NSE,1.000000
18965,RAJRATAN-BL,RAJRATAN,,-1.0,1,,NSE,5.000000
4100,IPRU8606-MF,IPRU8606,,-1.0,1,,NSE,1.000000
18006,BPF02D2G-MF,BPF02D2G,,-1.0,1,,NSE,1.000000
2079,685RJ31-SG,685RJ31,,-1.0,100,,NSE,1.000000
14418,ASTRAL-EQ,ASTRAL,,-1.0,1,,NSE,5.000000
3965,REMSONSIND-EQ,REMSONSIND,,-1.0,1,,NSE,5.000000
22146,726WB34-SG,726WB34,,-1.0,100,,NSE,1.000000
6774,ABSLFTRRDN-MF,ABSLFTRRDN,,-1.0,1,,NSE,1.000000
9267,MMNL-IT,MMNL,,-1.0,4000,,NSE,5.000000
308,BAJAJHIND-EQ,BAJAJHIND,,-1.0,1,,NSE,5.000000
8696,VRLLOG-EQ,VRLLOG,,-1.0,1,,NSE,5.000000
12798,SUPREMEIND-BL,SUPREMEIND,,-1.0,1,,NSE,5.000000
11943,MCLEODRUSS-EQ,MCLEODRUSS,,-1.0,1,,NSE,5.000000
1729,JBFIND-EQ,JBFIND,,-1.0,1,,NSE,5.000000
20509,MKPL-SM,MKPL,,-1.0,2000,,NSE,5.000000
12452,HTMEDIA-BL,HTMEDIA,,-1.0,1,,NSE,5.000000
3379,687MH33-SG,687MH33,,-1.0,100,,NSE,1.000000
5214,IIHFL-N5,IIHFL,,-1.0,1,,NSE,1.000000
15037,BAJAJELEC-BL,BAJAJELEC,,-1.0,1,,NSE,5.000000
3127,BARBEQUE-EQ,BARBEQUE,,-1.0,1,,NSE,5.000000
1761,NHBTF2023-N4,NHBTF2023,,-1.0,1,,NSE,1.000000
13826,SOBHA-EQ,SOBHA,,-1.0,1,,NSE,5.000000
3967,GS231223C-GS,GS231223C,,-1.0,100,,NSE,1.000000
6018,ABSLAMC-EQ,ABSLAMC,,-1.0,1,,NSE,5.000000
24292,VSTTILLERS-EQ,VSTTILLERS,,-1.0,1,,NSE,5.000000
8424,VIPULLTD-EQ,VIPULLTD,,-1.0,1,,NSE,5.000000
525,ICICIB22-BL,ICICIB22,,-1.0,1,,NSE,1.000000
19084,NETFIT-EQ,NETFIT,,-1.0,1,,NSE,1.000000
9679,SOUTHWEST-BE,SOUTHWEST,,-1.0,1,,NSE,5.000000
8231,ABSLFTSARG-MF,ABSLFTSARG,,-1.0,1,,NSE,1.000000
22000,675OR23-SG,675OR23,,-1.0,100,,NSE,1.000000
422,BHARATFORG-EQ,BHARATFORG,,-1.0,1,,NSE,5.000000
21947,624MH28-SG,624MH28,,-1.0,100,,NSE,1.000000
1221,66HP30-SG,66HP30,,-1.0,100,,NSE,1.000000
19916,DMART-BL,DMART,,-1.0,1,,NSE,5.000000
21719,67PN30-SG,67PN30,,-1.0,100,,NSE,1.000000
2701,EC2RG-MF,EC2RG,,-1.0,1,,NSE,1.000000
263,ATUL-EQ,ATUL,,-1.0,1,,NSE,5.000000
5602,SFMP50GR-MF,SFMP50GR,,-1.0,1,,NSE,1.000000
4907,ENGINERSIN-EQ,ENGINERSIN,,-1.0,1,,NSE,5.000000
4027,GS230624C-GS,GS230624C,,-1.0,100,,NSE,1.000000
22159,708CG30-SG,708CG30,,-1.0,100,,NSE,1.000000
9469,UTDAP31P09-MF,UTDAP31P09,,-1.0,1,,NSE,1.000000
12827,TEXINFRA-BL,TEXINFRA,,-1.0,1,,NSE,5.000000
29124,PCJEWELLER-EQ,PCJEWELLER,,-1.0,1,,NSE,5.000000
15261,RPOWER-BE,RPOWER,,-1.0,1,,NSE,5.000000
19413,ROSSARI-BL,ROSSARI,,-1.0,1,,NSE,5.000000
12252,OCCL-BL,OCCL,,-1.0,1,,NSE,5.000000
13836,DONEAR-BE,DONEAR,,-1.0,1,,NSE,5.000000
13061,IIFLWAM-EQ,IIFLWAM,,-1.0,1,,NSE,5.000000
8025,H1196D43RQ-MF,H1196D43RQ,,-1.0,1,,NSE,1.000000
5419,697PN31-SG,697PN31,,-1.0,100,,NSE,1.000000
10998,UTIDFP32P2-MF,UTIDFP32P2,,-1.0,1,,NSE,1.000000
1001,SRTRANSFIN-YL,SRTRANSFIN,,-1.0,1,,NSE,1.000000
3744,FINEORG-EQ,FINEORG,,-1.0,1,,NSE,5.000000
2202,MIRCELECTR-EQ,MIRCELECTR,,-1.0,1,,NSE,5.000000
9829,SAMBHAAV-BE,SAMBHAAV,,-1.0,1,,NSE,5.000000
1876,364D060122-TB,364D060122,,-1.0,100,,NSE,1.000000
12163,UNIENTER-BL,UNIENTER,,-1.0,1,,NSE,5.000000
12853,UCOBANK-BL,UCOBANK,,-1.0,1,,NSE,5.000000
9312,UTDAP31P10-MF,UTDAP31P10,,-1.0,1,,NSE,1.000000
21253,AXISNIFTY-BL,AXISNIFTY,,-1.0,1,,NSE,1.000000
2400,735KA39-SG,735KA39,,-1.0,100,,NSE,1.000000
8132,BLBLIMITED-EQ,BLBLIMITED,,-1.0,1,,NSE,5.000000
2566,729KA36-SG,729KA36,,-1.0,100,,NSE,1.000000
18201,FISTIPD3WD-MF,FISTIPD3WD,,-1.0,1,,NSE,1.000000
2259,MOREPENLAB-EQ,MOREPENLAB,,-1.0,1,,NSE,5.000000
79,ALEMBICLTD-EQ,ALEMBICLTD,,-1.0,1,,NSE,5.000000
31511,JPOLYINVST-BE,JPOLYINVST,,-1.0,1,,NSE,5.000000
12473,INDIAGLYCO-BL,INDIAGLYCO,,-1.0,1,,NSE,5.000000
3574,687MH33A-SG,687MH33A,,-1.0,100,,NSE,1.000000
4389,GS120626C-GS,GS120626C,,-1.0,100,,NSE,1.000000
18208,ORIENTLTD-EQ,ORIENTLTD,,-1.0,1,,NSE,5.000000
2810,SGBMR29XII-GB,SGBMR29XII,,-1.0,1,,NSE,1.000000
17396,SETF10GILT-BL,SETF10GILT,,-1.0,1,,NSE,1.000000
348,CAMS-BL,CAMS,,-1.0,1,,NSE,5.000000
2563,724JK36-SG,724JK36,,-1.0,100,,NSE,1.000000
5516,JAIPURKURT-EQ,JAIPURKURT,,-1.0,1,,NSE,5.000000
12207,APCOTEXIND-BL,APCOTEXIND,,-1.0,1,,NSE,5.000000
19406,HEOFDD1126-MF,HEOFDD1126,,-1.0,1,,NSE,1.000000
14925,PURVA-BL,PURVA,,-1.0,1,,NSE,5.000000
2726,NARMADA-SM,NARMADA,,-1.0,7200,,NSE,5.000000
15263,RPOWER-BL,RPOWER,,-1.0,1,,NSE,5.000000
6650,SJS-BL,SJS,,-1.0,1,,NSE,5.000000
14544,SFMP22DD-MF,SFMP22DD,,-1.0,1,,NSE,1.000000
6401,CCHHL-BL,CCHHL,,-1.0,1,,NSE,5.000000
12086,HOTELRUGBY-BL,HOTELRUGBY,,-1.0,1,,NSE,5.000000
1827,645GJ30A-SG,645GJ30A,,-1.0,100,,NSE,1.000000
12707,RANEHOLDIN-BL,RANEHOLDIN,,-1.0,1,,NSE,5.000000
9291,EMFFMP55RD-MF,EMFFMP55RD,,-1.0,1,,NSE,1.000000
2096,687AP37-SG,687AP37,,-1.0,100,,NSE,1.000000
25418,SETUINFRA-BE,SETUINFRA,,-1.0,1,,NSE,5.000000
2539,702HR29-SG,702HR29,,-1.0,100,,NSE,1.000000
395,BEML-EQ,BEML,,-1.0,1,,NSE,5.000000
2743,714HR31-SG,714HR31,,-1.0,100,,NSE,1.000000
22020,711MZ30-SG,711MZ30,,-1.0,100,,NSE,1.000000
2398,722KA38-SG,722KA38,,-1.0,100,,NSE,1.000000
9685,TRIDENT-EQ,TRIDENT,,-1.0,1,,NSE,5.000000
12357,EUROTEXIND-BL,EUROTEXIND,,-1.0,1,,NSE,5.000000
10751,NTPC-ND,NTPC,,-1.0,1,,NSE,1.000000
1633,IPCALAB-EQ,IPCALAB,,-1.0,1,,NSE,5.000000
6598,UTRQP30P12-MF,UTRQP30P12,,-1.0,1,,NSE,1.000000
11763,JPPOWER-EQ,JPPOWER,,-1.0,1,,NSE,5.000000
21919,642MN30-SG,642MN30,,-1.0,100,,NSE,1.000000
7724,UTRFP30P14-MF,UTRFP30P14,,-1.0,1,,NSE,1.000000
4546,GS220840C-GS,GS220840C,,-1.0,100,,NSE,1.000000
7745,H1203D43RD-MF,H1203D43RD,,-1.0,1,,NSE,1.000000
3163,SFMP42GD-MF,SFMP42GD,,-1.0,1,,NSE,1.000000
42,677WB40-SG,677WB40,,-1.0,100,,NSE,1.000000
13536,VIDHIING-EQ,VIDHIING,,-1.0,1,,NSE,5.000000
1369,662RJ30-SG,662RJ30,,-1.0,100,,NSE,1.000000
8033,ABSLFTRXDN-MF,ABSLFTRXDN,,-1.0,1,,NSE,1.000000
17379,EXCEL-BL,EXCEL,,-1.0,1,,NSE,5.000000
1143,NCPSESDL24-EQ,NCPSESDL24,,-1.0,1,,NSE,1.000000
6126,364D131022-TB,364D131022,,-1.0,100,,NSE,1.000000
6115,714AP41A-SG,714AP41A,,-1.0,100,,NSE,1.000000
383,BEL-EQ,BEL,,-1.0,1,,NSE,5.000000
7265,UTRFP30P13-MF,UTRFP30P13,,-1.0,1,,NSE,1.000000
9446,H1120D44DG-MF,H1120D44DG,,-1.0,1,,NSE,1.000000
3559,EC4DD-MF,EC4DD,,-1.0,1,,NSE,1.000000
14260,PGIL-EQ,PGIL,,-1.0,1,,NSE,5.000000
9348,IOB-EQ,IOB,,-1.0,1,,NSE,5.000000
5259,IMFFM33BRG-MF,IMFFM33BRG,,-1.0,1,,NSE,1.000000
10046,757GS2033-GS,757GS2033,,-1.0,1,,NSE,1.000000
4040,EIMCOELECO-EQ,EIMCOELECO,,-1.0,1,,NSE,5.000000
1437,668KA36-SG,668KA36,,-1.0,100,,NSE,1.000000
5474,697KL31-SG,697KL31,,-1.0,100,,NSE,1.000000
20532,AXISGOLD-EQ,AXISGOLD,,-1.0,1,,NSE,1.000000
22187,624TS26-SG,624TS26,,-1.0,100,,NSE,1.000000
15883,SHIL-EQ,SHIL,,-1.0,1,,NSE,5.000000
31021,THOMASCOTT-BE,THOMASCOTT,,-1.0,1,,NSE,5.000000
2609,LEMONTREE-BL,LEMONTREE,,-1.0,1,,NSE,5.000000
22082,726UP29-SG,726UP29,,-1.0,100,,NSE,1.000000
14511,BANSWRAS-EQ,BANSWRAS,,-1.0,1,,NSE,5.000000
17181,MANXT50-EQ,MANXT50,,-1.0,1,,NSE,1.000000
12349,PGHL-BL,PGHL,,-1.0,1,,NSE,5.000000
15555,HCG-EQ,HCG,,-1.0,1,,NSE,5.000000
16820,QNIFTY-BL,QNIFTY,,-1.0,1,,NSE,1.000000
29850,GSCLCEMENT-EQ,GSCLCEMENT,,-1.0,1,,NSE,5.000000
5355,EXXARO-BL,EXXARO,,-1.0,1,,NSE,5.000000
22086,765UP30-SG,765UP30,,-1.0,100,,NSE,1.000000
22340,646RJ30-SG,646RJ30,,-1.0,100,,NSE,1.000000
12136,RADAAN-BL,RADAAN,,-1.0,1,,NSE,5.000000
595,CARBORUNIV-EQ,CARBORUNIV,,-1.0,1,,NSE,5.000000
5041,712AP35-SG,712AP35,,-1.0,100,,NSE,1.000000
3876,GS150323C-GS,GS150323C,,-1.0,100,,NSE,1.000000
7481,MANAKSTEEL-BL,MANAKSTEEL,,-1.0,1,,NSE,5.000000
4598,HERITGFOOD-EQ,HERITGFOOD,,-1.0,1,,NSE,5.000000
6878,686HP30-SG,686HP30,,-1.0,100,,NSE,1.000000
3002,WONDERLA-EQ,WONDERLA,,-1.0,1,,NSE,5.000000
1424,HINDZINC-EQ,HINDZINC,,-1.0,1,,NSE,5.000000
18381,FRETAIL-BL,FRETAIL,,-1.0,1,,NSE,5.000000
15124,KOLTEPATIL-EQ,KOLTEPATIL,,-1.0,1,,NSE,5.000000
2239,703MP31-SG,703MP31,,-1.0,100,,NSE,1.000000
9618,L&TFINANCE-NM,L&TFINANCE,,-1.0,1,,NSE,1.000000
22149,698WB35-SG,698WB35,,-1.0,100,,NSE,1.000000
12213,ARCHIES-BL,ARCHIES,,-1.0,1,,NSE,5.000000
3195,675RJ31-SG,675RJ31,,-1.0,100,,NSE,1.000000
7011,897GS2030-GS,897GS2030,,-1.0,1,,NSE,1.000000
1697,541GA25-SG,541GA25,,-1.0,100,,NSE,1.000000
2666,VERA-SM,VERA,,-1.0,1500,,NSE,5.000000
14428,GOLDBEES-EQ,GOLDBEES,,-1.0,1,,NSE,1.000000
3735,ANMOL-BL,ANMOL,,-1.0,1,,NSE,5.000000
13091,EKC-EQ,EKC,,-1.0,1,,NSE,5.000000
12566,LYKALABS-BL,LYKALABS,,-1.0,1,,NSE,5.000000
10775,OAL-BL,OAL,,-1.0,1,,NSE,5.000000
6769,SDFSC30GR-MF,SDFSC30GR,,-1.0,1,,NSE,1.000000
767,689MP40-SG,689MP40,,-1.0,100,,NSE,1.000000
13941,PRAENG-EQ,PRAENG,,-1.0,1,,NSE,5.000000
634,IGARASHI-EQ,IGARASHI,,-1.0,1,,NSE,5.000000
19295,TERASOFT-BL,TERASOFT,,-1.0,1,,NSE,5.000000
9513,H1118D44RD-MF,H1118D44RD,,-1.0,1,,NSE,1.000000
31484,NHPC-N3,NHPC,,-1.0,1,,NSE,1.000000
12438,HIKAL-BL,HIKAL,,-1.0,1,,NSE,5.000000
5033,695GJ31-SG,695GJ31,,-1.0,100,,NSE,1.000000
21217,ACCORD-SM,ACCORD,,-1.0,2000,,NSE,5.000000
6470,UTDAP30PXI-MF,UTDAP30PXI,,-1.0,1,,NSE,1.000000
981,EPL-EQ,EPL,,-1.0,1,,NSE,5.000000
18944,KINGFA-EQ,KINGFA,,-1.0,1,,NSE,5.000000
9493,UTDMP31P09-MF,UTDMP31P09,,-1.0,1,,NSE,1.000000
171,672RJ30-SG,672RJ30,,-1.0,100,,NSE,1.000000
25311,UFIQIPRPVI-MF,UFIQIPRPVI,,-1.0,1,,NSE,1.000000
313,71MH32-SG,71MH32,,-1.0,100,,NSE,1.000000
5407,CARTRADE-EQ,CARTRADE,,-1.0,1,,NSE,5.000000
18181,FICRFD3GPD-MF,FICRFD3GPD,,-1.0,1,,NSE,1.000000
7322,SAREGAMA-BE,SAREGAMA,,-1.0,1,,NSE,5.000000
18596,CROWN-SM,CROWN,,-1.0,5000,,NSE,5.000000
15604,L&TFINANCE-Y2,L&TFINANCE,,-1.0,1,,NSE,1.000000
9880,SFMP2DD-MF,SFMP2DD,,-1.0,1,,NSE,1.000000
20425,NACLIND-EQ,NACLIND,,-1.0,1,,NSE,5.000000
3137,ABSLFTPURN-MF,ABSLFTPURN,,-1.0,1,,NSE,1.000000
3892,HATSUN-EQ,HATSUN,,-1.0,1,,NSE,5.000000
5204,GMDCLTD-EQ,GMDCLTD,,-1.0,1,,NSE,5.000000
7263,UTRAP30P13-MF,UTRAP30P13,,-1.0,1,,NSE,1.000000
8244,UTDGR31P02-MF,UTDGR31P02,,-1.0,1,,NSE,1.000000
7340,ABSLNN50ET-BL,ABSLNN50ET,,-1.0,1,,NSE,1.000000
7506,WOCKPHARMA-EQ,WOCKPHARMA,,-1.0,1,,NSE,5.000000
9321,UTRQP31P10-MF,UTRQP31P10,,-1.0,1,,NSE,1.000000
5829,IBULHSGFIN-NN,IBULHSGFIN,,-1.0,1,,NSE,1.000000
4792,706TS41-SG,706TS41,,-1.0,100,,NSE,1.000000
1910,663PN51-SG,663PN51,,-1.0,100,,NSE,1.000000
4732,SKMEGGPROD-EQ,SKMEGGPROD,,-1.0,1,,NSE,5.000000
23388,UFIS2QPRR7-MF,UFIS2QPRR7,,-1.0,1,,NSE,1.000000
22044,717RJ30-SG,717RJ30,,-1.0,100,,NSE,1.000000
16908,TOUCHWOOD-EQ,TOUCHWOOD,,-1.0,1,,NSE,5.000000
3422,INDIGRID-NC,INDIGRID,,-1.0,1,,NSE,1.000000
20071,INTENTECH-EQ,INTENTECH,,-1.0,1,,NSE,5.000000
17983,UTIRMP33P1-MF,UTIRMP33P1,,-1.0,1,,NSE,1.000000
1565,RVHL-EQ,RVHL,,-1.0,1,,NSE,5.000000
5614,GANESHBE-EQ,GANESHBE,,-1.0,1,,NSE,5.000000
12168,WALCHANNAG-BL,WALCHANNAG,,-1.0,1,,NSE,5.000000
21917,553KL25-SG,553KL25,,-1.0,100,,NSE,1.000000
14,656KA30-SG,656KA30,,-1.0,100,,NSE,1.000000
1372,HINDCOMPOS-EQ,HINDCOMPOS,,-1.0,1,,NSE,5.000000
8041,ABSLFTRXRG-MF,ABSLFTRXRG,,-1.0,1,,NSE,1.000000
10914,IDFCFIRSTB-NC,IDFCFIRSTB,,-1.0,1,,NSE,1.000000
8841,BCG-BE,BCG,,-1.0,1,,NSE,5.000000
1236,652MH30-SG,652MH30,,-1.0,100,,NSE,1.000000
24190,SYMPHONY-EQ,SYMPHONY,,-1.0,1,,NSE,5.000000
12074,63MOONS-BL,63MOONS,,-1.0,1,,NSE,5.000000
14339,GANESHHOUC-EQ,GANESHHOUC,,-1.0,1,,NSE,5.000000
13495,JKLAKSHMI-BL,JKLAKSHMI,,-1.0,1,,NSE,5.000000
2493,ORIENTHOT-EQ,ORIENTHOT,,-1.0,1,,NSE,5.000000
13095,EKC-BL,EKC,,-1.0,1,,NSE,5.000000
5056,TCFSL-NE,TCFSL,,-1.0,1,,NSE,1.000000
5418,697NL31-SG,697NL31,,-1.0,100,,NSE,1.000000
5309,REXPIPES-SM,REXPIPES,,-1.0,4000,,NSE,5.000000
10753,UNIONBANK-EQ,UNIONBANK,,-1.0,1,,NSE,5.000000
22134,668TN55-SG,668TN55,,-1.0,100,,NSE,1.000000
22236,DHUNINV-BL,DHUNINV,,-1.0,1,,NSE,5.000000
12825,TCS-BL,TCS,,-1.0,1,,NSE,5.000000
15042,CERA-BL,CERA,,-1.0,1,,NSE,5.000000
17921,BARTRONICS-BZ,BARTRONICS,,-1.0,1,,NSE,5.000000
25395,PANAMAPET-BL,PANAMAPET,,-1.0,1,,NSE,5.000000
6882,47KA23-SG,47KA23,,-1.0,100,,NSE,1.000000
21943,476MH23-SG,476MH23,,-1.0,100,,NSE,1.000000
11437,SPANDANA-BL,SPANDANA,,-1.0,1,,NSE,5.000000
6568,LAXMICOT-EQ,LAXMICOT,,-1.0,1,,NSE,5.000000
21399,GANGESSECU-EQ,GANGESSECU,,-1.0,1,,NSE,5.000000
2147,696RJ41-SG,696RJ41,,-1.0,100,,NSE,1.000000
5010,GOENKA-BZ,GOENKA,,-1.0,1,,NSE,5.000000
5865,LAGNAM-EQ,LAGNAM,,-1.0,1,,NSE,5.000000
9995,UTRMP31P13-MF,UTRMP31P13,,-1.0,1,,NSE,1.000000
3141,ABSLFTPVDG-MF,ABSLFTPVDG,,-1.0,1,,NSE,1.000000
22169,711UK30-SG,711UK30,,-1.0,100,,NSE,1.000000
3763,707RJ46-SG,707RJ46,,-1.0,100,,NSE,1.000000
5871,ABSLFTRHRN-MF,ABSLFTRHRN,,-1.0,1,,NSE,1.000000
10666,PNB-EQ,PNB,,-1.0,1,,NSE,5.000000
3131,ABSLFTPUDQ-MF,ABSLFTPUDQ,,-1.0,1,,NSE,1.000000
21048,8AS30-SG,8AS30,,-1.0,100,,NSE,1.000000
6140,SRTRANSFIN-YO,SRTRANSFIN,,-1.0,1,,NSE,1.000000
14190,SFMP21GR-MF,SFMP21GR,,-1.0,1,,NSE,1.000000
6941,URJAPP1-BL,URJAPP1,,-1.0,1,,NSE,5.000000
2545,715RJ31-SG,715RJ31,,-1.0,100,,NSE,1.000000
19,INEOSSTYRO-EQ,INEOSSTYRO,,-1.0,1,,NSE,5.000000
22054,715RJ30-SG,715RJ30,,-1.0,100,,NSE,1.000000
22214,717GJ30-SG,717GJ30,,-1.0,100,,NSE,1.000000
13043,BIOCON-BL,BIOCON,,-1.0,1,,NSE,5.000000
1127,GHCL-EQ,GHCL,,-1.0,1,,NSE,5.000000
5768,UTIDGR30P8-MF,UTIDGR30P8,,-1.0,1,,NSE,1.000000
13491,JKLAKSHMI-EQ,JKLAKSHMI,,-1.0,1,,NSE,5.000000
13081,TRIVENI-EQ,TRIVENI,,-1.0,1,,NSE,5.000000
9668,HIKAL-EQ,HIKAL,,-1.0,1,,NSE,5.000000
467,HDFCLIFE-EQ,HDFCLIFE,,-1.0,1,,NSE,5.000000
2019,662HR41-SG,662HR41,,-1.0,100,,NSE,1.000000
12180,AARTIIND-BL,AARTIIND,,-1.0,1,,NSE,5.000000
13889,ARIHANT-BE,ARIHANT,,-1.0,1,,NSE,5.000000
4384,GS100526C-GS,GS100526C,,-1.0,100,,NSE,1.000000
21255,ICICILOVOL-BL,ICICILOVOL,,-1.0,1,,NSE,1.000000
12868,VARDMNPOLY-BL,VARDMNPOLY,,-1.0,1,,NSE,5.000000
17632,COMPINFO-EQ,COMPINFO,,-1.0,1,,NSE,5.000000
